Category,Title
sports,‘ரிஷப் பந்துக்கு நன்றி சொல்லிக் கொள்கிறேன்’ - அதிரடி அரைசதம் விளாசிய இஷான் கிஷன் | indian batsman ishan kishan Thanked teammate Rishabh pant - hindutamil.in
sports,332 மில்லியன் டாலருக்கு எம்பாப்பேவை வாங்க முன்வந்த அல் ஹிலால் கிளப்! | Al Hilal offered to buy Mbappe for 332 million dollars PSG confirmed - hindutamil.in
sports,ஹர்மன்பிரீத் கவுர் நடந்துகொண்ட விதம் ஏமாற்றம் அளிக்கிறது: வங்கதேச கிரிக்கெட் வாரியம் | BCB issued a statement saying that they were disappointed by Kaur’s behavior - hindutamil.in
sports,இந்திய கேப்டன் ஹர்மன்பிரீத் - வங்கதேச கேப்டன் நிகர் இடையே சலசலப்பு ஏன்? | The umpires tied the match for you. Call them up: Harmanpreet Kaur - hindutamil.in
sports,"மாநில செஸ் போட்டி | சாத்விகா, சாய்சரண் சாம்பியன் | State Chess Tournamen| Satvika Saicharan champion - hindutamil.in"
sports,உலகக் கோப்பை மகளிர் கால்பந்து | போர்ச்சுகலை வீழ்த்தியது நெதர்லாந்து | World Cup Women s football Netherlands defeated Portugal - hindutamil.in
sports,ஒலிம்பிக்கில் பதக்கம் வென்ற மல்யுத்த வீரர் ரவி தாஹியா தகுதிச் சுற்றில் தோல்வி | Olympic medalist wrestler Ravi Dahiya lost in qualifying round - hindutamil.in
sports,சர்வதேச கிரிக்கெட் போட்டிகளில் இருந்து ஓய்வு: இலங்கை வீரர் திரிமன்னே அறிவிப்பு | Retirement From International Cricket Sri Lankan Lahiru Thirimanne Announces - hindutamil.in
sports,கொரியா ஓபன் பாட்மிண்டன் | சாட்விக் - சிராக் ஜோடி சாம்பியன் | Korea Open Badminton satwik Chirag pair champion - hindutamil.in
sports,WI vs IND | இஷான் கிஷன் அதிரடி அரைசதம்: டிக்ளேர் செய்த இந்தியா | Ishan Kishan fastest fifty India declared against west indies test cricket - hindutamil.in
sports,ஆஷஸ் 4-வது டெஸ்ட் | மழையால் ஆட்டம் டிரா: தொடரை தக்க வைத்தது ஆஸி. | Ashes 4th Test Drawn due to rain Aussies retain trophy - hindutamil.in
sports,Emerging Asia Cup 2023 | இறுதிப் போட்டியில் இந்திய ஏ அணியை வீழ்த்தியது பாகிஸ்தான் ஏ | Emerging Asia Cup 2023 Pakistan A defeated India A in the final - hindutamil.in
sports,ஆசிய சாம்பியன் ஹாக்கி டிராபி கோப்பை - குமரியில் பயணம் தொடக்கம் | Asian Champions Hockey Trophy Cup journey begins in Kumari - hindutamil.in
sports,WI vs IND | 3-வது நாள் ஆட்ட நேர முடிவில் மேற்கு இந்தியத் தீவுகள் 229/5 | West Indies trail by 209 runs against india on 2nd test match - hindutamil.in
sports,வங்கதேச அணிக்கு எதிரான கடைசி ஒருநாள் கிரிக்கெட் போட்டியை ‘டை’யில் முடித்தது இந்திய மகளிர் அணி | The Indian women team ended the last ODI match against Bangladesh in a tie - hindutamil.in
sports,லெபனான் தடகள சாம்பயின்ஷிப் - தங்கம் வென்றார் அன்னு ராணி | Lebanon Athletics Championship - Annu Rani wins gold - hindutamil.in
sports,மல்யுத்த விவகாரத்தில் தலையிட டெல்லி உயர் நீதீமன்றம் மறுப்பு | Delhi High Court Refusal to Intervene in Wrestling Matters - hindutamil.in
sports,ஆஷஸ் கிரிக்கெட் தொடர் - தோல்வியை தவிர்க்க ஆஸ்திரேலிய அணி போராட்டம் | Ashes Cricket Series - Australia struggle to avoid defeat - hindutamil.in
sports,"மகளிர் உலகக் கோப்பை கால்பந்து: அமெரிக்கா, இங்கிலாந்து வெற்றி | Women World Cup Soccer: USA, England win - hindutamil.in"
sports,"கொரியா ஓபன் பாட்மிண்டன் - இறுதிப் போட்டியில் சாட்விக், ஷிராக் ஜோடி | Korea Open Badminton - Chadwick Sairaj Rangi Reddy and Shirak Shetty in final - hindutamil.in"
sports,"18 வயதில் ஓய்வை அறிவித்த பாகிஸ்தான் கிரிக்கெட் வீராங்கனை - காரணம் இதுதான் | Pakistani woman cricketer Ayesha Naseem, 18, announces retirement - hindutamil.in"
sports,பாஸ்பால் ஆட்டத்தை வெளிக்காட்டிய இங்கிலாந்து: கம்மின்ஸை சாடும் ஆஸி. ஊடகங்கள் | England displays bazball game australian media slams skipper Cummins ashes - hindutamil.in
sports,ஆசிய சுற்றுப் பயணத்துக்கான பிஎஸ்ஜி அணியில் இடம்பெறாத எம்பாப்பே: அணி மாறுகிறாரா? | Mbappe left out of PSG squad for Asian tour does he changing teams - hindutamil.in
sports,"பும்ரா பழைய தீவிரத்துடன் பந்து வீசுகிறார்... ராகுல், ஷ்ரேயஸ், பந்த் பேட்டிங் பயிற்சி - பிசிசிஐ அப்டேட் | Bumrah bowls well Rahul Shreyas Pant batting practice team india injury update - hindutamil.in"
